,movie,year,imdb_ratings,metascore,votes,category,mv_page,genres1,genres2,genres3,stars1,stars2,stars3,rank,nb_oscar,win,nom,runtime,budget,gross
782,Fading Gigolo,2013,6.2,58        ,23247,R,https://imdb.com/title/tt2258345/,Comedy,,,John Turturro,Woody Allen,Sharon Stone,0,0,2,1,90,,22706304
783,One Direction: This Is Us,2013,4.2,49        ,23228,PG,https://imdb.com/title/tt2515086/,Documentary,Music,,Liam Payne,Harry Styles,Zayn Malik,0,0,0,1,92,10000000,68532898
784,Getaway,2013,4.4,22        ,22876,PG-13,https://imdb.com/title/tt2167202/,Action,Crime,Thriller,Ethan Hawke,Selena Gomez,Jon Voight,0,0,0,2,90,18000000,11806432
785,The Art of the Steal,2013,6.3,53        ,22805,R,https://imdb.com/title/tt2172985/,Comedy,Crime,Thriller,Kurt Russell,Jay Baruchel,Katheryn Winnick,0,0,0,5,90,,77450
786,Devil's Pass,2013,5.7,49        ,22263,R,https://imdb.com/title/tt1905040/,Horror,Mystery,Thriller,Holly Goss,Matt Stokoe,Luke Albright,0,0,1,1,100,,5217347
787,Free Birds,2013,5.9,38        ,21945,PG,https://imdb.com/title/tt1621039/,Animation,Adventure,Comedy,Woody Harrelson,Owen Wilson,Dan Fogler,0,0,0,2,91,55000000,110387072
788,I'm So Excited!,2013,5.6,55        ,21376,R,https://imdb.com/title/tt2243389/,Comedy,,,Javier Cámara,Pepa Charro,Cecilia Roth,0,0,3,10,90,5000000,21245677
789,Afflicted,2013,6.3,56        ,21138,R,https://imdb.com/title/tt2309961/,Horror,Mystery,Thriller,Clif Prowse,Derek Lee,Michael Gill,0,0,6,11,85,,121179
790,Closed Circuit,2013,6.2,50        ,21116,R,https://imdb.com/title/tt2218003/,Crime,Drama,Mystery,Eric Bana,Rebecca Hall,Jim Broadbent,0,0,0,0,96,15000000,6331939
791,Anna,2013,6.5,42        ,20919,R,https://imdb.com/title/tt1715336/,Drama,Mystery,Sci-Fi,Mark Strong,Taissa Farmiga,Brian Cox,0,0,0,3,99,7000000,1257142
792,After the Dark,2013,5.7,37        ,20779,R,https://imdb.com/title/tt1928340/,Drama,Fantasy,Sci-Fi,James D'Arcy,Sophie Lowe,Daryl Sabara,0,0,1,2,107,,1770376
793,Jodorowsky's Dune,2013,8.1,79        ,20559,PG-13,https://imdb.com/title/tt1935156/,Documentary,,,Alejandro Jodorowsky,Michel Seydoux,H.R. Giger,0,0,12,27,90,,647280
794,Ain't Them Bodies Saints,2013,6.4,74        ,20095,R,https://imdb.com/title/tt2388637/,Crime,Drama,Romance,Rooney Mara,Casey Affleck,Ben Foster,0,0,4,14,96,,1031243
795,Assault on Wall Street,2013,6.0,24        ,19782,R,https://imdb.com/title/tt2368553/,Action,Drama,Thriller,Dominic Purcell,Erin Karpluk,Edward Furlong,0,0,0,1,99,,
796,We Are What We Are,2013,5.9,71        ,19364,R,https://imdb.com/title/tt2309021/,Drama,Horror,Thriller,Bill Sage,Ambyr Childers,Julia Garner,0,0,5,11,105,,159047
797,Empire State,2013,5.2,,19214,R,https://imdb.com/title/tt2171867/,Crime,Drama,Thriller,Liam Hemsworth,Michael Angarano,Dwayne Johnson,0,0,0,1,94,11000000,1212500
798,The Numbers Station,2013,5.6,39        ,18905,R,https://imdb.com/title/tt1659338/,Action,Thriller,,John Cusack,Malin Akerman,Liam Cunningham,0,0,0,1,89,,383488
799,Knights of Badassdom,2013,5.6,56        ,18849,R,https://imdb.com/title/tt1545660/,Action,Adventure,Comedy,Ryan Kwanten,Steve Zahn,Peter Dinklage,0,0,0,2,,,123854
800,Austenland,2013,6.3,42        ,18718,PG-13,https://imdb.com/title/tt1985019/,Comedy,Romance,,Keri Russell,JJ Feild,Jennifer Coolidge,0,0,0,1,97,4900000,2313509
801,Diana,2013,5.5,35        ,18569,PG-13,https://imdb.com/title/tt1758595/,Biography,Drama,Romance,Naomi Watts,Naveen Andrews,Cas Anvar,0,0,2,2,113,15000000,21766271
802,Blood Ties,2013,6.5,45        ,18561,R,https://imdb.com/title/tt1747958/,Action,Crime,Drama,Clive Owen,Marion Cotillard,Billy Crudup,0,0,0,0,127,25500000,2566435
803,The Starving Games,2013,3.2,,18509,PG-13,https://imdb.com/title/tt2403029/,Comedy,Sci-Fi,,Maiara Walsh,Brant Daugherty,Cody Christian,44,0,0,0,83,4500000,3906308
804,Prince Avalanche,2013,6.3,73        ,18483,R,https://imdb.com/title/tt2195548/,Comedy,Drama,,Paul Rudd,Emile Hirsch,Lance LeGault,0,0,3,6,94,725000,442313
805,Death Race: Inferno,2013,5.5,,18267,R,https://imdb.com/title/tt1988591/,Action,Crime,Sci-Fi,Luke Goss,Tanit Phoenix Copley,Danny Trejo,0,0,0,0,104,6500000,
806,Night Train to Lisbon,2013,6.8,30        ,17754,R,https://imdb.com/title/tt1654523/,Mystery,Romance,Thriller,Jeremy Irons,Mélanie Laurent,Jack Huston,0,0,3,3,111,7700000,12020387
807,Justin Bieber's Believe,2013,1.7,39        ,17551,PG,https://imdb.com/title/tt3165608/,Documentary,Music,,Justin Bieber,Scooter Braun,Ryan Good,0,0,0,1,92,5000000,10980157
808,Zulu,2013,6.7,,17335,R,https://imdb.com/title/tt2249221/,Crime,Drama,Thriller,Orlando Bloom,Forest Whitaker,Conrad Kemp,0,0,0,2,110,16000000,2636607
809,Grand Piano,2013,5.9,61        ,17030,R,https://imdb.com/title/tt2039345/,Drama,Music,Mystery,Elijah Wood,John Cusack,Kerry Bishé,0,0,5,12,90,,1618085
810,Life of Crime,2013,5.8,60        ,16801,R,https://imdb.com/title/tt1663207/,Comedy,Crime,,Jennifer Aniston,Yasiin Bey,Isla Fisher,0,0,0,0,98,12000000,1456675
811,Adult World,2013,6.1,61        ,16512,R,https://imdb.com/title/tt1067765/,Comedy,Drama,,Emma Roberts,Evan Peters,John Cusack,0,0,0,1,97,4000000,37887
812,The Sacrament,2013,6.1,49        ,16416,R,https://imdb.com/title/tt2383068/,Horror,Thriller,,Joe Swanberg,AJ Bowen,Kentucker Audley,0,0,3,12,99,4000000,9221
813,The Young and Prodigious T.S. Spivet,2013,7.1,53        ,16400,PG,https://imdb.com/title/tt1981107/,Action,Adventure,Comedy,Helena Bonham Carter,Judy Davis,Callum Keith Rennie,0,0,5,6,105,33000000,9494789
814,Metallica Through the Never,2013,7.2,61        ,16259,R,https://imdb.com/title/tt2172935/,Music,,,Dane DeHaan,James Hetfield,Lars Ulrich,0,0,1,3,93,18000000,7975812
815,The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.3,26        ,15838,R,https://imdb.com/title/tt1457765/,Drama,Horror,Mystery,Abigail Spencer,Chad Michael Murray,Katee Sackhoff,0,0,0,0,101,9000000,5127434
816,The Last Exorcism 2,2013,4.0,35        ,15537,PG-13,https://imdb.com/title/tt2034139/,Horror,Thriller,,Ashley Bell,Julia Garner,Spencer Treat Clark,0,0,1,2,88,5000000,25051865
817,These Final Hours,2013,6.7,61        ,15506,R,https://imdb.com/title/tt2268458/,Drama,Sci-Fi,Thriller,Jessica De Gouw,Nathan Phillips,David Field,0,0,4,8,87,2500000,360234
818,Stalingrad,2013,5.6,49        ,15356,R,https://imdb.com/title/tt1966566/,Action,Drama,War,Mariya Smolnikova,Yanina Studilina,Pyotr Fyodorov,0,0,9,13,131,30000000,68316452
819,The Grand Seduction,2013,7.0,57        ,15161,PG-13,https://imdb.com/title/tt2319580/,Comedy,,,Taylor Kitsch,Brendan Gleeson,Liane Balaban,0,0,2,7,113,12700000,4292517
820,Are You Here,2013,5.3,37        ,14772,R,https://imdb.com/title/tt1545754/,Comedy,Drama,,Owen Wilson,Zach Galifianakis,Amy Poehler,0,0,0,0,114,,594396
821,Parkland,2013,6.3,51        ,14737,PG-13,https://imdb.com/title/tt2345112/,Drama,History,Mystery,Zac Efron,Tom Welling,Billy Bob Thornton,0,0,0,3,93,10000000,1412181
822,The Best Man Holiday,2013,6.7,59        ,14553,R,https://imdb.com/title/tt2083355/,Comedy,Drama,,Monica Calhoun,Morris Chestnut,Melissa De Sousa,0,0,3,15,123,17000000,72835710
823,Vehicle 19,2013,4.9,29        ,14338,R,https://imdb.com/title/tt1911662/,Action,Thriller,,Paul Walker,Naima McLean,Gys de Villiers,0,0,0,0,85,5000000,1473445
824,Night Moves,2013,6.0,75        ,14206,R,https://imdb.com/title/tt2043933/,Drama,Thriller,,Jesse Eisenberg,Dakota Fanning,Peter Sarsgaard,0,0,2,3,112,,858513
825,Very Good Girls,2013,6.0,35        ,14105,R,https://imdb.com/title/tt1931602/,Drama,Romance,,Dakota Fanning,Elizabeth Olsen,Sterling Jones,0,0,0,0,91,,10963
826,Breathe In,2013,6.4,60        ,13807,R,https://imdb.com/title/tt1999987/,Drama,Romance,,Felicity Jones,Guy Pearce,Mackenzie Davis,0,0,0,3,98,,500207
827,The Lifeguard,2013,5.6,34        ,13744,R,https://imdb.com/title/tt2265534/,Drama,Romance,,Kristen Bell,Mamie Gummer,Martin Starr,0,0,0,2,98,,
828,Phantom,2013,5.9,40        ,13297,R,https://imdb.com/title/tt1922685/,Drama,History,Thriller,Ed Harris,Julian Adams,David Duchovny,0,0,0,0,,18000000,1197759
829,Chinese Puzzle,2013,7.0,64        ,13042,R,https://imdb.com/title/tt1937118/,Comedy,Drama,Romance,Romain Duris,Audrey Tautou,Cécile de France,0,0,0,2,117,,16968297
830,The Den,2013,6.0,48        ,12823,R,https://imdb.com/title/tt2503154/,Horror,Mystery,Thriller,Melanie Papalia,David Schlachtenhaufen,Adam Shapiro,0,0,0,2,81,500000,410129
831,A.C.O.D.,2013,5.6,50        ,12601,R,https://imdb.com/title/tt1311060/,Comedy,,,Adam Scott,Richard Jenkins,Catherine O'Hara,0,0,0,1,88,,175705
832,The Love Punch,2013,5.8,44        ,12513,PG-13,https://imdb.com/title/tt2234261/,Comedy,,,Pierce Brosnan,Emma Thompson,Timothy Spall,0,0,0,1,94,,8366493
833,Tarzan,2013,4.8,,12012,PG,https://imdb.com/title/tt1705952/,Animation,Adventure,Drama,Kellan Lutz,Spencer Locke,Les Bubb,0,0,0,2,94,,44095996
834,20 Feet from Stardom,2013,7.4,83        ,11978,PG-13,https://imdb.com/title/tt2396566/,Documentary,Biography,Music,Darlene Love,Merry Clayton,Lisa Fischer,0,1,20,2027,91,1000000,5839368
835,The English Teacher,2013,5.8,42        ,11675,R,https://imdb.com/title/tt2055765/,Comedy,Drama,,Julianne Moore,Michael Angarano,Greg Kinnear,0,0,0,0,93,,320013
836,Journey to the West,2013,6.8,68        ,11304,PG-13,https://imdb.com/title/tt2017561/,Action,Adventure,Comedy,Zhang Wen,Shu Qi,Bo Huang,0,0,2,21,110,,205637183
837,Temptation: Confessions of a Marriage Counselor,2013,5.0,26        ,11295,PG-13,https://imdb.com/title/tt2070862/,Drama,Thriller,,Jurnee Smollett,Vanessa Williams,Brandy Norwood,0,0,1,5,111,,53143144
838,One Chance,2013,6.8,52        ,11240,PG-13,https://imdb.com/title/tt1196956/,Biography,Comedy,Drama,James Corden,Alexandra Roach,Julie Walters,0,1,3,34,103,,10900434
839,A Case of You,2013,5.6,38        ,11084,R,https://imdb.com/title/tt1817081/,Comedy,Romance,,Justin Long,Keir O'Donnell,Evan Rachel Wood,0,0,0,0,89,,116559
840,Ninja: Shadow of a Tear,2013,6.2,,11033,R,https://imdb.com/title/tt2458106/,Action,Thriller,,Scott Adkins,Kane Kosugi,Mika Hijii,0,0,0,0,95,2600000,544853
841,Superman: Unbound,2013,6.6,,10973,PG-13,https://imdb.com/title/tt2617456/,Animation,Action,Adventure,Matt Bomer,Stana Katic,John Noble,0,0,0,3,75,,
842,Rapture-Palooza,2013,5.2,44        ,10903,R,https://imdb.com/title/tt1879032/,Comedy,Fantasy,,Craig Robinson,Anna Kendrick,John Francis Daley,0,0,0,0,85,2000000,
843,Romeo & Juliet,2013,5.8,41        ,10779,PG-13,https://imdb.com/title/tt1645131/,Drama,Romance,,Hailee Steinfeld,Douglas Booth,Damian Lewis,0,0,2,2,118,,2966268
844,Syrup,2013,5.7,,10514,R,https://imdb.com/title/tt0762138/,Comedy,Drama,Romance,Amber Heard,Shiloh Fernandez,Kellan Lutz,0,0,0,0,,2500000,663
845,Walking with Dinosaurs 3D,2013,5.2,37        ,10469,PG,https://imdb.com/title/tt1762399/,Animation,Adventure,Family,Charlie Rowe,Karl Urban,Angourie Rice,0,0,0,2,87,80000000,126546518
846,G.B.F.,2013,5.9,56        ,10439,R,https://imdb.com/title/tt2429074/,Comedy,Drama,Romance,Michael J. Willett,Paul Iacono,Sasha Pieterse,0,0,0,3,92,,
847,Pawn Shop Chronicles,2013,5.9,26        ,10395,R,https://imdb.com/title/tt1741243/,Action,Comedy,Crime,Paul Walker,Norman Reedus,Elijah Wood,0,0,0,0,112,5000000,10080
848,Ip Man: The Final Fight,2013,6.2,55        ,10364,PG-13,https://imdb.com/title/tt2495118/,Action,Biography,Drama,Anthony Chau-Sang Wong,Gillian Chung,Jordan Chan,0,0,3,7,100,,3967001
849,The Canyons,2013,3.8,36        ,10277,R,https://imdb.com/title/tt2292959/,Drama,Thriller,,Lindsay Lohan,James Deen,Nolan Gerard Funk,0,0,5,2,99,250000,270185
850,A Single Shot,2013,5.8,53        ,10213,R,https://imdb.com/title/tt1540741/,Crime,Drama,Thriller,Sam Rockwell,Jeffrey Wright,Kelly Reilly,0,0,1,1,116,,18642
851,Scenic Route,2013,6.5,34        ,10097,R,https://imdb.com/title/tt2012011/,Drama,Thriller,,Josh Duhamel,Dan Fogler,Miracle Laurie,0,0,0,1,82,,3434
852,Words and Pictures,2013,6.6,49        ,9787,PG-13,https://imdb.com/title/tt2380331/,Comedy,Drama,Romance,Clive Owen,Juliette Binoche,Bruce Davison,0,0,0,1,111,,3449811
853,Afternoon Delight,2013,5.7,50        ,9353,R,https://imdb.com/title/tt2312890/,Comedy,Drama,,Kathryn Hahn,Link Ruiz,Cesar Garcia,0,0,1,3,98,,175755
854,Nurse 3D,2013,4.5,29        ,9287,R,https://imdb.com/title/tt1913166/,Horror,Thriller,,Paz de la Huerta,Katrina Bowden,Judd Nelson,0,0,0,2,84,10000000,80231
855,The Right Kind of Wrong,2013,6.1,30        ,9196,R,https://imdb.com/title/tt2286990/,Comedy,Romance,,Ryan Kwanten,Kristen Hager,Maria Menounos,0,0,2,1,97,,208105
856,The Pretty One,2013,6.3,53        ,9108,R,https://imdb.com/title/tt2140577/,Comedy,Drama,,Zoe Kazan,Jake Johnson,Ron Livingston,0,0,2,2,90,,13769
857,Magic Magic,2013,5.0,59        ,9096,R,https://imdb.com/title/tt1929308/,Drama,Thriller,,Michael Cera,Juno Temple,Emily Browning,0,0,2,3,97,,
858,The Invisible Woman,2013,6.1,75        ,9094,R,https://imdb.com/title/tt1700845/,Biography,Drama,History,Ralph Fiennes,Felicity Jones,Kristin Scott Thomas,0,1,1,16,111,,3986888
859,The Disappearance of Eleanor Rigby: Him,2013,6.9,63        ,9018,R,https://imdb.com/title/tt1531924/,Drama,Romance,,James McAvoy,Jessica Chastain,Nina Arianda,0,0,1,3,89,,109144
860,Battle of the Year,2013,5.0,29        ,8957,PG-13,https://imdb.com/title/tt1532958/,Drama,Music,,Josh Holloway,Laz Alonso,Josh Peck,0,0,0,1,110,20000000,16549477
861,Banshee Chapter,2013,5.5,62        ,8845,R,https://imdb.com/title/tt2011276/,Horror,Mystery,Sci-Fi,Katia Winter,Ted Levine,Michael McMillian,0,0,0,1,87,950000,
862,Love and Honor,2013,5.7,28        ,8802,PG-13,https://imdb.com/title/tt1976989/,Drama,Romance,War,Liam Hemsworth,Teresa Palmer,Aimee Teegarden,0,0,0,0,,,641929
863,Hell Baby,2013,4.9,41        ,8735,R,https://imdb.com/title/tt2318527/,Comedy,Horror,,Rob Corddry,Leslie Bibb,Alex Berg,0,0,0,0,98,2500000,8785
864,The Noble Family,2013,7.3,,8726,PG-13,https://imdb.com/title/tt2222394/,Comedy,,,Gonzalo Vega,Luis Gerardo Méndez,Karla Souza,0,0,2,3,108,,26433651
865,CBGB,2013,6.6,30        ,8706,R,https://imdb.com/title/tt1786751/,Crime,Drama,Music,Alan Rickman,Malin Akerman,Justin Bartha,0,0,0,0,102,5000000,40400
866,Baggage Claim,2013,5.1,34        ,8605,PG-13,https://imdb.com/title/tt1171222/,Comedy,Romance,,Paula Patton,Taye Diggs,Jill Scott,0,0,0,1,96,8500000,22871096
867,In Fear,2013,5.4,66        ,8601,R,https://imdb.com/title/tt2165859/,Horror,Mystery,Thriller,Iain De Caestecker,Alice Englert,Allen Leech,0,0,0,3,85,,274660
868,Underdogs,2013,6.5,38        ,8567,PG,https://imdb.com/title/tt1634003/,Animation,Adventure,Family,Gabriel Almirón,Federico Cecere,Ezequiel Cipols,0,0,8,5,,22000000,32768940
869,Cold Comes the Night,2013,5.7,37        ,8563,R,https://imdb.com/title/tt2511428/,Crime,Thriller,,Alice Eve,Ursula Parker,Logan Marshall-Green,0,0,0,1,90,,24732
870,The Disappearance of Eleanor Rigby: Her,2013,6.9,67        ,8379,R,https://imdb.com/title/tt3720788/,Drama,Romance,,Jessica Chastain,James McAvoy,Nina Arianda,0,0,1,3,100,,103815
871,Kevin Hart: Let Me Explain,2013,6.8,53        ,8302,R,https://imdb.com/title/tt2609912/,Documentary,Comedy,,Kevin Hart,Harry Ratchford,Will 'Spank' Horton,0,0,1,1,75,2500000,32318051
872,Gloria,2013,6.8,83        ,8182,R,https://imdb.com/title/tt2425486/,Comedy,Drama,Romance,Paulina García,Sergio Hernández,Diego Fontecilla,0,0,19,15,110,,6461559
873,Gimme Shelter,2013,6.5,37        ,8061,PG-13,https://imdb.com/title/tt1657510/,Drama,,,Vanessa Hudgens,Rosario Dawson,Brendan Fraser,0,0,0,2,,3200000,1362018
874,Hatchet III,2013,5.7,25        ,8039,R,https://imdb.com/title/tt1870419/,Action,Comedy,Horror,Danielle Harris,Kane Hodder,Zach Galligan,0,0,0,1,81,,
875,Frankenstein's Army,2013,5.3,49        ,7750,R,https://imdb.com/title/tt1925435/,Horror,,,Robert Gwilym,Hon Ping Tang,Alexander Mercury,0,0,1,3,84,,
876,Hammer of the Gods,2013,4.5,44        ,7683,R,https://imdb.com/title/tt2193418/,Action,History,Horror,Charlie Bewley,Alexandra Dowling,Clive Standen,0,0,0,2,99,,2590
877,Wer,2013,5.9,,7646,R,https://imdb.com/title/tt2229511/,Action,Horror,Mystery,A.J. Cook,Brian Scott O'Connor,Sebastian Roché,0,0,0,1,89,,860940
878,At Middleton,2013,6.5,60        ,7637,R,https://imdb.com/title/tt1483324/,Comedy,Romance,,Andy Garcia,Vera Farmiga,Taissa Farmiga,0,0,3,1,99,2500000,82993
879,Tim's Vermeer,2013,7.8,76        ,7612,PG-13,https://imdb.com/title/tt3089388/,Documentary,History,,Tim Jenison,Penn Jillette,Martin Mull,0,1,1,15,80,,1686917
880,Le Week-End,2013,6.3,73        ,7570,R,https://imdb.com/title/tt2392326/,Comedy,Drama,Romance,Lindsay Duncan,Jim Broadbent,Jeff Goldblum,0,0,2,9,93,10000000,8652213
881,Ragnarok,2013,5.9,52        ,7465,PG-13,https://imdb.com/title/tt2363213/,Adventure,Fantasy,,Pål Sverre Hagen,Nicolai Cleve Broch,Sofia Helin,0,0,3,6,100,38500000,3721345
882,Generation Iron,2013,7.1,61        ,7459,PG-13,https://imdb.com/title/tt2205904/,Documentary,Drama,Sport,Arnold Schwarzenegger,Mickey Rourke,Michael Jai White,0,0,6,1,106,,901649
883,In Secret,2013,6.1,47        ,7448,R,https://imdb.com/title/tt0409379/,Crime,Drama,Thriller,Elizabeth Olsen,Tom Felton,Jessica Lange,0,0,0,1,107,,652228
884,We Steal Secrets,2013,6.9,76        ,7316,R,https://imdb.com/title/tt1824254/,Documentary,,,Julian Assange,Adrian Lamo,John 'FuzzFace' McMahon,0,1,3,39,130,,457517
885,Deadly Code,2013,6.4,,7271,R,https://imdb.com/title/tt1697064/,Crime,Drama,,Arnas Fedaravicius,Vilius Tumalavicius,Eleanor Tomlinson,0,0,6,19,110,30000000,5762946
886,The Armstrong Lie,2013,7.3,67        ,7110,R,https://imdb.com/title/tt1638364/,Documentary,Biography,Sport,Lance Armstrong,Reed Albergotti,Betsy Andreu,0,1,2,27,124,,594394
887,Pawn,2013,5.7,,6771,R,https://imdb.com/title/tt1551630/,Action,Crime,Mystery,Ray Liotta,Nikki Reed,Stephen Lang,0,0,0,0,88,,4141
888,Bad Milo,2013,5.6,62        ,6714,R,https://imdb.com/title/tt2274570/,Comedy,Horror,,Ken Marino,Gillian Jacobs,Patrick Warburton,0,0,1,4,85,,19613
889,Big Ass Spider!,2013,5.3,53        ,6680,PG-13,https://imdb.com/title/tt1830713/,Action,Adventure,Comedy,Greg Grunberg,Lin Shaye,Ruben Pla,0,0,2,3,80,,
890,Bounty Killer,2013,5.5,48        ,6673,R,https://imdb.com/title/tt2369396/,Action,Sci-Fi,Thriller,Matthew Marsden,Kristanna Loken,Christian Pitre,0,0,0,0,92,,
891,Final Prayer,2013,5.8,,6598,R,https://imdb.com/title/tt2781832/,Horror,,,Gordon Kennedy,Robin Hill,Aidan McArdle,0,0,0,0,89,,
892,Jug Face,2013,5.2,58        ,6585,R,https://imdb.com/title/tt2620736/,Drama,Horror,Thriller,Sean Bridgers,Lauren Ashley Carter,Kaitlin Cullum,0,0,0,1,,,
893,Family Weekend,2013,6.2,35        ,6560,R,https://imdb.com/title/tt1821426/,Comedy,Drama,,Kristin Chenoweth,Matthew Modine,Olesya Rulin,0,0,0,0,105,,
894,Inequality for All,2013,8.0,68        ,6472,PG,https://imdb.com/title/tt2215151/,Documentary,,,Robert Reich,Candice Bergen,Lily Tomlin,0,0,2,5,89,,1205273
895,Warrior King 2,2013,5.3,45        ,6420,R,https://imdb.com/title/tt1925518/,Action,,,Tony Jaa,RZA,Petchtai Wongkamlao,0,0,0,4,104,,3399790
896,Hateship Loveship,2013,6.1,59        ,6400,R,https://imdb.com/title/tt2463512/,Drama,Romance,,Kristen Wiig,Guy Pearce,Hailee Steinfeld,0,0,0,0,104,5000000,83008
897,Fright Night 2,2013,4.3,,6344,R,https://imdb.com/title/tt2486630/,Comedy,Horror,Thriller,Will Payne,Jaime Murray,Sean Power,0,0,0,0,100,,
898,The German Doctor,2013,6.7,62        ,6343,PG-13,https://imdb.com/title/tt1847746/,Drama,History,Thriller,Alex Brendemühl,Diego Peretti,Guillermo Pfening,0,0,19,22,93,2000000,3635718
899,Sunshine on Leith,2013,6.6,66        ,6135,PG,https://imdb.com/title/tt2481198/,Comedy,Drama,Musical,Paul Brannigan,George MacKay,Kevin Guthrie,0,0,1,10,100,,8804555
900,The Dark Knight Rises,2012,8.4,78        ,1467556,PG-13,https://imdb.com/title/tt1345836/,Action,Adventure,,Christian Bale,Tom Hardy,Anne Hathaway,70,1,38,38101,164,250000000,1081041287
901,Django Unchained,2012,8.4,81        ,1303568,R,https://imdb.com/title/tt1853728/,Drama,Western,,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,59,2,57,57155,165,100000000,425368238
902,The Avengers,2012,8.0,69        ,1234512,PG-13,https://imdb.com/title/tt0848228/,Action,Adventure,Sci-Fi,Robert Downey Jr.,Chris Evans,Scarlett Johansson,0,1,38,3879,143,220000000,1518812988
903,The Hunger Games,2012,7.2,68        ,825256,PG-13,https://imdb.com/title/tt1392170/,Action,Adventure,Sci-Fi,Jennifer Lawrence,Josh Hutcherson,Liam Hemsworth,0,1,33,3347,142,78000000,694394724
904,The Hobbit: An Unexpected Journey,2012,7.8,58        ,742499,PG-13,https://imdb.com/title/tt0903624/,Adventure,Family,Fantasy,Martin Freeman,Ian McKellen,Richard Armitage,0,3,10,1072,169,180000000,1017003568
905,Silver Linings Playbook,2012,7.7,81        ,646990,R,https://imdb.com/title/tt1045658/,Comedy,Drama,Romance,Bradley Cooper,Jennifer Lawrence,Robert De Niro,0,1,88,88147,122,21000000,236412453
906,Skyfall,2012,7.7,81        ,616818,PG-13,https://imdb.com/title/tt1074638/,Action,Adventure,Thriller,Daniel Craig,Javier Bardem,Naomie Harris,0,2,64,64122,143,200000000,1108561013
907,Life of Pi,2012,7.9,79        ,565995,PG,https://imdb.com/title/tt0454876/,Adventure,Drama,Fantasy,Suraj Sharma,Irrfan Khan,Adil Hussain,0,4,78,78132,127,120000000,609016565
908,Argo,2012,7.7,86        ,559529,R,https://imdb.com/title/tt1024648/,Biography,Drama,Thriller,Ben Affleck,Bryan Cranston,John Goodman,0,3,93,93153,120,44500000,232325503
909,Ted,2012,6.9,62        ,558921,R,https://imdb.com/title/tt1637725/,Comedy,,,Mark Wahlberg,Mila Kunis,Seth MacFarlane,0,1,13,1327,106,50000000,549368315
910,Prometheus,2012,7.0,64        ,557316,R,https://imdb.com/title/tt1446714/,Adventure,Mystery,Sci-Fi,Noomi Rapace,Logan Marshall-Green,Michael Fassbender,0,1,6,646,124,130000000,403354469
911,The Amazing Spider-Man,2012,6.9,66        ,547025,PG-13,https://imdb.com/title/tt0948470/,Action,Adventure,Sci-Fi,Andrew Garfield,Emma Stone,Rhys Ifans,0,0,2,31,136,230000000,757930663
912,Looper,2012,7.4,84        ,522602,R,https://imdb.com/title/tt1276104/,Action,Drama,Sci-Fi,Joseph Gordon-Levitt,Bruce Willis,Emily Blunt,0,0,18,46,113,30000000,176506819
913,21 Jump Street,2012,7.2,69        ,498863,R,https://imdb.com/title/tt1232829/,Action,Comedy,Crime,Jonah Hill,Channing Tatum,Ice Cube,0,0,11,20,109,42000000,201585328
914,The Perks of Being a Wallflower,2012,8.0,67        ,447127,PG-13,https://imdb.com/title/tt1659337/,Drama,Romance,,Logan Lerman,Emma Watson,Ezra Miller,0,0,19,50,103,13000000,33384127
915,Wreck-It Ralph,2012,7.7,72        ,368284,PG,https://imdb.com/title/tt1772341/,Animation,Adventure,Comedy,John C. Reilly,Jack McBrayer,Jane Lynch,0,1,33,3341,101,165000000,471222889
916,Brave,2012,7.1,69        ,361204,PG,https://imdb.com/title/tt1217209/,Animation,Adventure,Comedy,Kelly Macdonald,Billy Connolly,Emma Thompson,0,1,19,1948,93,185000000,538983207
917,Cloud Atlas,2012,7.4,55        ,337997,R,https://imdb.com/title/tt1371111/,Action,Drama,Mystery,Tom Hanks,Halle Berry,Hugh Grant,0,1,16,1676,172,102000000,130482868
918,Men in Black 3,2012,6.8,58        ,327066,PG-13,https://imdb.com/title/tt1409024/,Action,Adventure,Comedy,Will Smith,Tommy Lee Jones,Josh Brolin,0,0,1,13,106,225000000,624026776
919,Flight,2012,7.3,76        ,317192,R,https://imdb.com/title/tt1907668/,Drama,Thriller,,Denzel Washington,Nadine Velazquez,Don Cheadle,0,2,15,1543,138,31000000,161772375
920,Moonrise Kingdom,2012,7.8,84        ,308533,PG-13,https://imdb.com/title/tt1748122/,Comedy,Drama,Romance,Jared Gilman,Kara Hayward,Bruce Willis,0,1,38,38118,94,16000000,68263166
921,Les Misérables,2012,7.6,63        ,300386,PG-13,https://imdb.com/title/tt1707386/,Drama,History,Musical,Hugh Jackman,Russell Crowe,Anne Hathaway,0,3,83,83174,158,61000000,441809770
922,Jack Reacher,2012,7.0,50        ,299528,PG-13,https://imdb.com/title/tt0790724/,Action,Thriller,,Tom Cruise,Rosamund Pike,Richard Jenkins,0,0,1,5,130,60000000,218340595
923,The Expendables 2,2012,6.6,51        ,286934,R,https://imdb.com/title/tt1764651/,Action,Adventure,Thriller,Sylvester Stallone,Liam Hemsworth,Randy Couture,0,0,4,5,103,100000000,314975955
924,Taken 2,2012,6.3,45        ,283927,PG-13,https://imdb.com/title/tt1397280/,Action,Thriller,,Liam Neeson,Famke Janssen,Maggie Grace,0,0,1,3,92,45000000,376141306
